,,Relaxed/Lambda Match Statistics
,Precission,0.2045050385299348
,Recall,0.5555555555555556
,F1,0.2989601386481803
,
,Relaxed/Lambda Matches (True Positives)
Man Id,Dist. Geometric,Man Interval,Auto Interval,Dist. Edit,Man Text,Auto Text,Man Features,Auto Features
1153,"1153, 1155",It,agent-cognizant
1153,"1153, 1155",It,agent-carrier
1153,"1153, 1155",It,agent-perceiver
1168,"1168, 1170",me,cognizant
1168,"1168, 1170",me,affected-perceiver
1168,"1168, 1170",me,agent-cognizant
1168,"1168, 1170",me,affected
1168,"1168, 1170",me,perceiver
1233,"1233, 1276",- I felt fat and bloated after I'd eaten it,process
1233,"1233, 1276",- I felt fat and bloated after I'd eaten it,mental
1233,"1233, 1276",- I felt fat and bloated after I'd eaten it,two-role-perception
1233,"1233, 1276",- I felt fat and bloated after I'd eaten it,emotive
1229,"1229, 1232",had,main
1196,"1196, 1205",my demons,affected-emoter
1196,"1196, 1205",my demons,affected-path
1196,"1196, 1205",my demons,affected-perceiver
1196,"1196, 1205",my demons,affected-cognizant
1196,"1196, 1205",my demons,affected-carrier
1196,"1196, 1205",my demons,affected-destination
1196,"1196, 1205",my demons,affected-possessed
1196,"1196, 1205",my demons,affected-source
1264,"1264, 1265",I,agent-cognizant
1264,"1264, 1265",I,agent-carrier
1264,"1264, 1265",I,agent-perceiver
1227,"1227, 1228",I,agent
1227,"1227, 1228",I,agent-cognizant
1227,"1227, 1228",I,agent-carrier
1227,"1227, 1228",I,agent-perceiver
1334,"1334, 1379",( I haven't gone over my points for the day ),process
1334,"1334, 1379",( I haven't gone over my points for the day ),attributive
1334,"1334, 1379",( I haven't gone over my points for the day ),relational
1176,"1176, 1177",I,agent-cognizant
1176,"1176, 1177",I,agent-carrier
1176,"1176, 1177",I,agent-perceiver
1274,"1274, 1276",it,affected-emoter
1274,"1274, 1276",it,affected-path
1274,"1274, 1276",it,affected-perceiver
1274,"1274, 1276",it,affected-cognizant
1274,"1274, 1276",it,affected-carrier
1274,"1274, 1276",it,affected-destination
1274,"1274, 1276",it,affected-possessed
1274,"1274, 1276",it,affected-source
1171,"1171, 1232",that I haven't conquered my demons as much as I thought I had,process
1171,"1171, 1232",that I haven't conquered my demons as much as I thought I had,two-role-action
1407,"1407, 1415",to scoff,main
1313,"1313, 1333",purely psychological,location
1171,"1171, 1232",that I haven't conquered my demons as much as I thought I had,created-phenomenon
1304,"1304, 1308",that,affected-carrier
1304,"1304, 1308",that,agent-carrier
1423,"1423, 1465",", even though the taste was disappointing.",process
1423,"1423, 1465",", even though the taste was disappointing.",locational
1423,"1423, 1465",", even though the taste was disappointing.",two-role-action
1423,"1423, 1465",", even though the taste was disappointing.",action
1291,"1291, 1293",'m,main
1153,"1153, 1232",It also showed me that I haven't conquered my demons as much as I thought I had,process
1153,"1153, 1232",It also showed me that I haven't conquered my demons as much as I thought I had,three-role-perception
1304,"1304, 1333",that was purely psychological,process
1304,"1304, 1333",that was purely psychological,locational
1437,"1437, 1446",the taste,agent
1437,"1437, 1446",the taste,agent-cognizant
1437,"1437, 1446",the taste,affected-carrier
1437,"1437, 1446",the taste,affected
1437,"1437, 1446",the taste,agent-carrier
1437,"1437, 1446",the taste,agent-perceiver
1437,"1437, 1446",the taste,perceiver
1351,"1351, 1377",over my points for the day,attribute
1423,"1423, 1429",", even",attribute
1423,"1423, 1429",", even",location
1423,"1423, 1429",", even",range
1233,"1233, 1236",- I,affected-emoter
1233,"1233, 1236",- I,agent
1233,"1233, 1236",- I,affected-perceiver
1233,"1233, 1236",- I,agent-carrier
1233,"1233, 1236",- I,agent-perceiver
1233,"1233, 1236",- I,emoter
1233,"1233, 1236",- I,carrier
1233,"1233, 1236",- I,perceiver
1258,"1258, 1276",after I'd eaten it,process
1258,"1258, 1276",after I'd eaten it,two-role-action
1336,"1336, 1337",I,affected-carrier
1336,"1336, 1337",I,agent-carrier
1336,"1336, 1337",I,carrier
1499,"1499, 1502",how,phenomenon
1499,"1499, 1502",how,created-phenomenon
1499,"1499, 1514",how I feel now.,process
1499,"1499, 1514",how I feel now.,mental
1499,"1499, 1514",how I feel now.,two-role-perception
1499,"1499, 1514",how I feel now.,emotive
1466,"1466, 1514",I'm feeling a bit confused about how I feel now.,process
1466,"1466, 1514",I'm feeling a bit confused about how I feel now.,mental
1466,"1466, 1514",I'm feeling a bit confused about how I feel now.,two-role-perception
1466,"1466, 1514",I'm feeling a bit confused about how I feel now.,emotive
1466,"1466, 1467",I,affected-emoter
1466,"1466, 1467",I,agent
1466,"1466, 1467",I,affected-perceiver
1466,"1466, 1467",I,affected-carrier
1466,"1466, 1467",I,agent-carrier
1466,"1466, 1467",I,agent-perceiver
1466,"1466, 1467",I,emoter
1466,"1466, 1467",I,perceiver
1503,"1503, 1504",I,affected-emoter
1503,"1503, 1504",I,agent
1503,"1503, 1504",I,affected-perceiver
1503,"1503, 1504",I,affected-carrier
1503,"1503, 1504",I,agent-carrier
1503,"1503, 1504",I,agent-perceiver
1503,"1503, 1504",I,emoter
1503,"1503, 1504",I,perceiver
1484,"1484, 1492",confused,main
1478,"1478, 1514",a bit confused about how I feel now.,phenomenon
1478,"1478, 1514",a bit confused about how I feel now.,created-phenomenon
1560,"1560, 1588",control of being in control?,affected-emoter
1560,"1560, 1588",control of being in control?,agent
1560,"1560, 1588",control of being in control?,affected-path
1560,"1560, 1588",control of being in control?,affected-perceiver
1560,"1560, 1588",control of being in control?,affected-cognizant
1560,"1560, 1588",control of being in control?,affected-carrier
1560,"1560, 1588",control of being in control?,affected-destination
1560,"1560, 1588",control of being in control?,affected
1560,"1560, 1588",control of being in control?,agent-carrier
1560,"1560, 1588",control of being in control?,affected-possessed
1560,"1560, 1588",control of being in control?,agent-perceiver
1560,"1560, 1588",control of being in control?,affected-source
1560,"1560, 1588",control of being in control?,carrier
1560,"1560, 1588",control of being in control?,perceiver
1560,"1560, 1588",control of being in control?,process
1560,"1560, 1588",control of being in control?,locational
1560,"1560, 1588",control of being in control?,action
1560,"1560, 1588",control of being in control?,one-role-action
1571,"1571, 1588",being in control?,process
1571,"1571, 1588",being in control?,locational
1571,"1571, 1588",being in control?,two-role-action
1571,"1571, 1588",being in control?,action
1515,"1515, 1543","I'm in control of my eating,",process
1515,"1515, 1543","I'm in control of my eating,",locational
1515,"1515, 1543","I'm in control of my eating,",two-role-action
1515,"1515, 1543","I'm in control of my eating,",action
1515,"1515, 1543","I'm in control of my eating,",one-role-action
1519,"1519, 1542",in control of my eating,location
1519,"1519, 1542",in control of my eating,range
1571,"1571, 1576",being,main
1577,"1577, 1588",in control?,location
1577,"1577, 1588",in control?,range
1515,"1515, 1516",I,agent
1515,"1515, 1516",I,agent-cognizant
1515,"1515, 1516",I,affected-carrier
1515,"1515, 1516",I,affected
1515,"1515, 1516",I,agent-carrier
1515,"1515, 1516",I,agent-perceiver
1515,"1515, 1516",I,perceiver
1616,"1616, 1623",to stop,main
1696,"1696, 1704",in sight,affected-emoter
1696,"1696, 1704",in sight,affected-path
1696,"1696, 1704",in sight,affected-perceiver
1696,"1696, 1704",in sight,affected-cognizant
1696,"1696, 1704",in sight,affected-carrier
1696,"1696, 1704",in sight,affected-destination
1696,"1696, 1704",in sight,affected-possessed
1696,"1696, 1704",in sight,affected-source
1679,"1679, 1704",", eat everything in sight",process
1679,"1679, 1704",", eat everything in sight",two-role-action
1624,"1624, 1733","losing when I reach my goal, or that I'll totally crack, eat everything in sight and put it all back on again",created-phenomenon
1624,"1624, 1733","losing when I reach my goal, or that I'll totally crack, eat everything in sight and put it all back on again",created
1661,"1661, 1662",I,affected-emoter
1661,"1661, 1662",I,affected-path
1661,"1661, 1662",I,affected-perceiver
1661,"1661, 1662",I,affected-cognizant
1661,"1661, 1662",I,affected-carrier
1661,"1661, 1662",I,affected-destination
1661,"1661, 1662",I,affected
1661,"1661, 1662",I,affected-possessed
1661,"1661, 1662",I,affected-source
1713,"1713, 1715",it,affected-emoter
1713,"1713, 1715",it,created-phenomenon
1713,"1713, 1715",it,affected-path
1713,"1713, 1715",it,affected-perceiver
1713,"1713, 1715",it,affected-cognizant
1713,"1713, 1715",it,affected-carrier
1713,"1713, 1715",it,affected-destination
1713,"1713, 1715",it,affected-possessed
1713,"1713, 1715",it,affected-source
1713,"1713, 1715",it,created
1713,"1713, 1715",it,possessed
1713,"1713, 1715",it,range
1713,"1713, 1715",it,carrier
1685,"1685, 1695",everything,affected-emoter
1685,"1685, 1695",everything,affected-path
1685,"1685, 1695",everything,affected-perceiver
1685,"1685, 1695",everything,affected-cognizant
1685,"1685, 1695",everything,affected-carrier
1685,"1685, 1695",everything,affected-destination
1685,"1685, 1695",everything,affected-possessed
1685,"1685, 1695",everything,affected-source
1705,"1705, 1733",and put it all back on again,process
1705,"1705, 1733",and put it all back on again,directional
1705,"1705, 1733",and put it all back on again,relational
1705,"1705, 1733",and put it all back on again,possessive
1705,"1705, 1733",and put it all back on again,two-role-action
1624,"1624, 1630",losing,main
1616,"1616, 1733","to stop losing when I reach my goal, or that I'll totally crack, eat everything in sight and put it all back on again",process
1616,"1616, 1733","to stop losing when I reach my goal, or that I'll totally crack, eat everything in sight and put it all back on again",influential
1616,"1616, 1733","to stop losing when I reach my goal, or that I'll totally crack, eat everything in sight and put it all back on again",preventive
1653,"1653, 1679",or that I'll totally crack,process
1653,"1653, 1679",or that I'll totally crack,one-role-action
1781,"1781, 1814",but I'm actually a bit of a mess!,process
1754,"1754, 1765",Most people,agent-cognizant
1754,"1754, 1765",Most people,affected-cognizant
1785,"1785, 1786",I,affected-carrier
1785,"1785, 1786",I,agent-carrier
1777,"1777, 1779",it,created-phenomenon
1754,"1754, 1780","Most people don't know it,",process
1844,"1844, 1898",", I'm not sure if I should be asking this here or not.",process
1844,"1844, 1898",", I'm not sure if I should be asking this here or not.",attributive
1844,"1844, 1898",", I'm not sure if I should be asking this here or not.",locational
1844,"1844, 1898",", I'm not sure if I should be asking this here or not.",relational
1854,"1854, 1858",sure,attribute
1854,"1854, 1858",sure,location
1847,"1847, 1853",'m not,main
1862,"1862, 1863",I,agent-cognizant
1862,"1862, 1863",I,agent-carrier
1862,"1862, 1863",I,agent-perceiver
1844,"1844, 1847",", I",affected-carrier
1844,"1844, 1847",", I",agent-carrier
1844,"1844, 1847",", I",carrier
1951,"1951, 1971",before the HOLIDAYS!,attribute
1899,"1899, 1935",But I have hit a weight loss plateau,process
1899,"1899, 1935",But I have hit a weight loss plateau,two-role-action
1940,"1940, 1942",it,affected-carrier
1940,"1940, 1942",it,agent-carrier
1914,"1914, 1935",a weight loss plateau,affected-emoter
1914,"1914, 1935",a weight loss plateau,affected-path
1914,"1914, 1935",a weight loss plateau,affected-perceiver
1914,"1914, 1935",a weight loss plateau,affected-cognizant
1914,"1914, 1935",a weight loss plateau,affected-carrier
1914,"1914, 1935",a weight loss plateau,affected-destination
1914,"1914, 1935",a weight loss plateau,affected
1914,"1914, 1935",a weight loss plateau,affected-possessed
1914,"1914, 1935",a weight loss plateau,affected-source
1936,"1936, 1971",and it's right before the HOLIDAYS!,process
1936,"1936, 1971",and it's right before the HOLIDAYS!,attributive
1945,"1945, 1950",right,attribute
1945,"1945, 1950",right,affected-carrier
1945,"1945, 1950",right,agent-carrier
1945,"1945, 1950",right,carrier
1903,"1903, 1904",I,agent-cognizant
1903,"1903, 1904",I,agent-carrier
1903,"1903, 1904",I,agent-perceiver
1988,"1988, 2003",what that means,process
1988,"1988, 2018","what that means, holiday hell.",created-phenomenon
1976,"1976, 1978",we,agent-cognizant
1976,"1976, 1978",we,affected-cognizant
1972,"1972, 2018","And we all know what that means, holiday hell.",process
1993,"1993, 1997",that,affected-carrier
1993,"1993, 1997",that,agent-carrier
2082,"2082, 2096",with exercise.,affected-possessed
2082,"2082, 2096",with exercise.,matchee
2082,"2082, 2096",with exercise.,possessed
2069,"2069, 2070",I,affected-carrier
2069,"2069, 2070",I,agent-carrier
2069,"2069, 2070",I,carrier
2029,"2029, 2037",my story,phenomenon
2029,"2029, 2037",my story,created-phenomenon
2019,"2019, 2096",I've told my story before about how I still purge I just do it with exercise.,process
2019,"2019, 2096",I've told my story before about how I still purge I just do it with exercise.,mental
2019,"2019, 2096",I've told my story before about how I still purge I just do it with exercise.,two-role-perception
2019,"2019, 2020",I,agent-perceiver
2019,"2019, 2020",I,perceiver
2045,"2045, 2096",about how I still purge I just do it with exercise.,created-phenomenon
2069,"2069, 2096",I just do it with exercise.,process
2069,"2069, 2096",I just do it with exercise.,matching
2069,"2069, 2096",I just do it with exercise.,relational
2069,"2069, 2096",I just do it with exercise.,possessive
2079,"2079, 2081",it,affected-possessed
2079,"2079, 2081",it,matchee
2079,"2079, 2081",it,possessed
2194,"2194, 2203",too much.,affected-emoter
2194,"2194, 2203",too much.,affected-path
2194,"2194, 2203",too much.,affected-perceiver
2194,"2194, 2203",too much.,affected-cognizant
2194,"2194, 2203",too much.,affected-carrier
2194,"2194, 2203",too much.,affected-destination
2194,"2194, 2203",too much.,affected
2194,"2194, 2203",too much.,affected-possessed
2194,"2194, 2203",too much.,affected-source
2161,"2161, 2203",to make myself throw up if I eat too much.,created-phenomenon
2161,"2161, 2203",to make myself throw up if I eat too much.,created
2176,"2176, 2181",throw,main
2153,"2153, 2160",to have,main
2188,"2188, 2189",I,agent-cognizant
2188,"2188, 2189",I,agent-carrier
2188,"2188, 2189",I,agent-perceiver
2161,"2161, 2203",to make myself throw up if I eat too much.,process
2161,"2161, 2203",to make myself throw up if I eat too much.,causative
2153,"2153, 2203",to have to make myself throw up if I eat too much.,process
2153,"2153, 2203",to have to make myself throw up if I eat too much.,causative
2169,"2169, 2203",myself throw up if I eat too much.,created-phenomenon
2169,"2169, 2203",myself throw up if I eat too much.,created
2185,"2185, 2203",if I eat too much.,process
2185,"2185, 2203",if I eat too much.,two-role-action
2147,"2147, 2152",going,main
2169,"2169, 2175",myself,agent
2169,"2169, 2175",myself,agent-cognizant
2169,"2169, 2175",myself,agent-carrier
2169,"2169, 2175",myself,agent-perceiver
2169,"2169, 2203",myself throw up if I eat too much.,process
2169,"2169, 2203",myself throw up if I eat too much.,action
2169,"2169, 2203",myself throw up if I eat too much.,one-role-action
2219,"2219, 2276","I haven't done it in so long, when I try NOTHING HAPPENS!",process
2219,"2219, 2276","I haven't done it in so long, when I try NOTHING HAPPENS!",two-role-action
2219,"2219, 2220",I,agent-cognizant
2219,"2219, 2220",I,agent-carrier
2219,"2219, 2220",I,agent-perceiver
2260,"2260, 2267",NOTHING,main
2234,"2234, 2236",it,affected-emoter
2234,"2234, 2236",it,affected-path
2234,"2234, 2236",it,affected-perceiver
2234,"2234, 2236",it,affected-cognizant
2234,"2234, 2236",it,affected-carrier
2234,"2234, 2236",it,affected-destination
2234,"2234, 2236",it,affected
2234,"2234, 2236",it,affected-possessed
2234,"2234, 2236",it,affected-source
2290,"2290, 2365",because there are family members all over the place trying to FEED ME MORE!,process
2290,"2290, 2365",because there are family members all over the place trying to FEED ME MORE!,action
2290,"2290, 2365",because there are family members all over the place trying to FEED ME MORE!,one-role-action
2342,"2342, 2365",trying to FEED ME MORE!,process
2342,"2342, 2365",trying to FEED ME MORE!,two-role-action
2342,"2342, 2365",trying to FEED ME MORE!,action
2308,"2308, 2322",family members,affected-emoter
2308,"2308, 2322",family members,agent
2308,"2308, 2322",family members,affected-path
2308,"2308, 2322",family members,affected-perceiver
2308,"2308, 2322",family members,affected-cognizant
2308,"2308, 2322",family members,affected-carrier
2308,"2308, 2322",family members,affected-destination
2308,"2308, 2322",family members,affected
2308,"2308, 2322",family members,agent-carrier
2308,"2308, 2322",family members,affected-possessed
2308,"2308, 2322",family members,agent-perceiver
2308,"2308, 2322",family members,affected-source
2308,"2308, 2322",family members,perceiver
2349,"2349, 2365",to FEED ME MORE!,affected-emoter
2349,"2349, 2365",to FEED ME MORE!,affected-path
2349,"2349, 2365",to FEED ME MORE!,affected-perceiver
2349,"2349, 2365",to FEED ME MORE!,affected-cognizant
2349,"2349, 2365",to FEED ME MORE!,affected-carrier
2349,"2349, 2365",to FEED ME MORE!,affected-destination
2349,"2349, 2365",to FEED ME MORE!,affected
2349,"2349, 2365",to FEED ME MORE!,affected-possessed
2349,"2349, 2365",to FEED ME MORE!,affected-source
2342,"2342, 2348",trying,main
2366,"2366, 2381",The bottom line,affected-carrier
2366,"2366, 2381",The bottom line,agent-carrier
2366,"2366, 2381",The bottom line,carrier
2407,"2407, 2411",need,main
2385,"2385, 2389",this,attribute
2385,"2385, 2389",this,location
2424,"2424, 2432",to purge,main
2366,"2366, 2389",The bottom line is this,process
2366,"2366, 2389",The bottom line is this,locational
2441,"2441, 2442",I,affected-emoter
2453,"2453, 2486",it to get me through the holidays,process
2453,"2453, 2486",it to get me through the holidays,directional
2453,"2453, 2486",it to get me through the holidays,relational
2453,"2453, 2486",it to get me through the holidays,two-role-action
2453,"2453, 2486",it to get me through the holidays,action
2493,"2493, 2494",I,affected-emoter
2493,"2493, 2494",I,affected-path
2493,"2493, 2494",I,affected-perceiver
2493,"2493, 2494",I,affected-cognizant
2493,"2493, 2494",I,affected-carrier
2493,"2493, 2494",I,affected-destination
2493,"2493, 2494",I,affected
2493,"2493, 2494",I,affected-possessed
2493,"2493, 2494",I,affected-source
2493,"2493, 2494",I,carrier
2463,"2463, 2465",me,affected-emoter
2463,"2463, 2465",me,agent
2463,"2463, 2465",me,affected-path
2463,"2463, 2465",me,affected-perceiver
2463,"2463, 2465",me,destination
2463,"2463, 2465",me,agent-cognizant
2463,"2463, 2465",me,affected-cognizant
2463,"2463, 2465",me,affected-carrier
2463,"2463, 2465",me,affected-destination
2463,"2463, 2465",me,affected
2463,"2463, 2465",me,agent-carrier
2463,"2463, 2465",me,affected-possessed
2463,"2463, 2465",me,agent-perceiver
2463,"2463, 2465",me,affected-source
2463,"2463, 2465",me,range
2466,"2466, 2486",through the holidays,affected-emoter
2466,"2466, 2486",through the holidays,affected-path
2466,"2466, 2486",through the holidays,affected-perceiver
2466,"2466, 2486",through the holidays,affected-cognizant
2466,"2466, 2486",through the holidays,affected-carrier
2466,"2466, 2486",through the holidays,affected-destination
2466,"2466, 2486",through the holidays,affected
2466,"2466, 2486",through the holidays,affected-possessed
2466,"2466, 2486",through the holidays,affected-source
2453,"2453, 2486",it to get me through the holidays,created-phenomenon
2456,"2456, 2462",to get,main
2441,"2441, 2486",I only need it to get me through the holidays,process
2441,"2441, 2486",I only need it to get me through the holidays,desiderative
2453,"2453, 2455",it,agent
2453,"2453, 2455",it,agent-cognizant
2453,"2453, 2455",it,affected-carrier
2453,"2453, 2455",it,affected
2453,"2453, 2455",it,agent-carrier
2453,"2453, 2455",it,agent-perceiver
2453,"2453, 2455",it,carrier
2453,"2453, 2455",it,perceiver
2565,"2565, 2584",comfortable sharing,phenomenon
2565,"2565, 2584",comfortable sharing,created-phenomenon
2585,"2585, 2592",with me,attribute
2550,"2550, 2553",you,affected-emoter
2550,"2550, 2553",you,agent
2550,"2550, 2553",you,affected-perceiver
2550,"2550, 2553",you,affected-carrier
2550,"2550, 2553",you,agent-carrier
2550,"2550, 2553",you,agent-perceiver
2550,"2550, 2553",you,emoter
2550,"2550, 2553",you,perceiver
2547,"2547, 2592",If you don't feel comfortable sharing with me,process
2547,"2547, 2592",If you don't feel comfortable sharing with me,mental
2547,"2547, 2592",If you don't feel comfortable sharing with me,two-role-perception
2547,"2547, 2592",If you don't feel comfortable sharing with me,emotive
2665,"2665, 2677",to share it.,process
2665,"2665, 2677",to share it.,two-role-action
2665,"2665, 2677",to share it.,action
2615,"2615, 2617",It,agent
2615,"2615, 2617",It,agent-cognizant
2615,"2615, 2617",It,agent-carrier
2615,"2615, 2617",It,agent-perceiver
2665,"2665, 2673",to share,main
2674,"2674, 2677",it.,affected-emoter
2674,"2674, 2677",it.,affected-path
2674,"2674, 2677",it.,affected-perceiver
2674,"2674, 2677",it.,affected-cognizant
2674,"2674, 2677",it.,affected-carrier
2674,"2674, 2677",it.,affected-destination
2674,"2674, 2677",it.,affected
2674,"2674, 2677",it.,affected-possessed
2674,"2674, 2677",it.,affected-source
2620,"2620, 2677",a very private matter and not everyone wants to share it.,affected-emoter
2620,"2620, 2677",a very private matter and not everyone wants to share it.,affected-path
2620,"2620, 2677",a very private matter and not everyone wants to share it.,affected-perceiver
2620,"2620, 2677",a very private matter and not everyone wants to share it.,affected-cognizant
2620,"2620, 2677",a very private matter and not everyone wants to share it.,affected-carrier
2620,"2620, 2677",a very private matter and not everyone wants to share it.,affected-destination
2620,"2620, 2677",a very private matter and not everyone wants to share it.,affected
2620,"2620, 2677",a very private matter and not everyone wants to share it.,affected-possessed
2620,"2620, 2677",a very private matter and not everyone wants to share it.,affected-source
2620,"2620, 2677",a very private matter and not everyone wants to share it.,range
2615,"2615, 2677",It's a very private matter and not everyone wants to share it.,process
2615,"2615, 2677",It's a very private matter and not everyone wants to share it.,two-role-action
2615,"2615, 2677",It's a very private matter and not everyone wants to share it.,action
2678,"2678, 2702",So it's ok if you don't.,process
2678,"2678, 2702",So it's ok if you don't.,locational
2686,"2686, 2688",ok,location
2696,"2696, 2701",don't,main
2681,"2681, 2683",it,affected-carrier
2681,"2681, 2683",it,agent-carrier
2753,"2753, 2758",purge,main
2821,"2821, 2824",me.,phenomenon
2821,"2821, 2824",me.,affected-emoter
2821,"2821, 2824",me.,created-phenomenon
2821,"2821, 2824",me.,affected-path
2821,"2821, 2824",me.,affected-perceiver
2821,"2821, 2824",me.,affected-cognizant
2821,"2821, 2824",me.,affected-carrier
2821,"2821, 2824",me.,affected-destination
2821,"2821, 2824",me.,affected-possessed
2821,"2821, 2824",me.,affected-source
2707,"2707, 2800",if there is anyone out there that can help me purge the right way after I eat too much PLEASE,process
2707,"2707, 2800",if there is anyone out there that can help me purge the right way after I eat too much PLEASE,one-role-action
2736,"2736, 2740",that,agent-cognizant
2736,"2736, 2740",that,agent-carrier
2736,"2736, 2740",that,agent-perceiver
2750,"2750, 2800",me purge the right way after I eat too much PLEASE,phenomenon
2750,"2750, 2800",me purge the right way after I eat too much PLEASE,created-phenomenon
2785,"2785, 2800",too much PLEASE,affected-emoter
2785,"2785, 2800",too much PLEASE,affected-path
2785,"2785, 2800",too much PLEASE,affected-perceiver
2785,"2785, 2800",too much PLEASE,affected-cognizant
2785,"2785, 2800",too much PLEASE,affected-carrier
2785,"2785, 2800",too much PLEASE,affected-destination
2785,"2785, 2800",too much PLEASE,affected
2785,"2785, 2800",too much PLEASE,affected-possessed
2785,"2785, 2800",too much PLEASE,affected-source
2812,"2812, 2824",and help me.,process
2812,"2812, 2824",and help me.,two-role-action
2812,"2812, 2824",and help me.,influential
2812,"2812, 2824",and help me.,preventive
2779,"2779, 2780",I,agent-cognizant
2779,"2779, 2780",I,agent-carrier
2779,"2779, 2780",I,agent-perceiver
2773,"2773, 2800",after I eat too much PLEASE,process
2773,"2773, 2800",after I eat too much PLEASE,two-role-action
2719,"2719, 2800",anyone out there that can help me purge the right way after I eat too much PLEASE,affected-emoter
2719,"2719, 2800",anyone out there that can help me purge the right way after I eat too much PLEASE,agent
2719,"2719, 2800",anyone out there that can help me purge the right way after I eat too much PLEASE,affected-path
2719,"2719, 2800",anyone out there that can help me purge the right way after I eat too much PLEASE,affected-perceiver
2719,"2719, 2800",anyone out there that can help me purge the right way after I eat too much PLEASE,affected-cognizant
2719,"2719, 2800",anyone out there that can help me purge the right way after I eat too much PLEASE,affected-carrier
2719,"2719, 2800",anyone out there that can help me purge the right way after I eat too much PLEASE,affected-destination
2719,"2719, 2800",anyone out there that can help me purge the right way after I eat too much PLEASE,agent-carrier
2719,"2719, 2800",anyone out there that can help me purge the right way after I eat too much PLEASE,affected-possessed
2719,"2719, 2800",anyone out there that can help me purge the right way after I eat too much PLEASE,agent-perceiver
2719,"2719, 2800",anyone out there that can help me purge the right way after I eat too much PLEASE,affected-source
2719,"2719, 2800",anyone out there that can help me purge the right way after I eat too much PLEASE,perceiver
2825,"2825, 2826",I,agent
2825,"2825, 2826",I,cognizant
2825,"2825, 2826",I,agent-cognizant
2825,"2825, 2826",I,agent-carrier
2825,"2825, 2826",I,agent-perceiver
2825,"2825, 2826",I,perceiver
2867,"2867, 2874",to lose,main
2837,"2837, 2840",FAT,phenomenon
2837,"2837, 2840",FAT,affected-emoter
2837,"2837, 2840",FAT,created-phenomenon
2837,"2837, 2840",FAT,affected-path
2837,"2837, 2840",FAT,affected-perceiver
2837,"2837, 2840",FAT,affected-cognizant
2837,"2837, 2840",FAT,affected-carrier
2837,"2837, 2840",FAT,affected-destination
2837,"2837, 2840",FAT,affected
2837,"2837, 2840",FAT,affected-possessed
2837,"2837, 2840",FAT,affected-source
2837,"2837, 2840",FAT,possessed
2901,"2901, 2925",you all are doing GREAT!,process
2901,"2901, 2925",you all are doing GREAT!,two-role-action
2901,"2901, 2925",you all are doing GREAT!,action
2901,"2901, 2904",you,agent
2901,"2901, 2904",you,agent-cognizant
2901,"2901, 2904",you,agent-carrier
2901,"2901, 2904",you,agent-perceiver
2919,"2919, 2925",GREAT!,manner
2919,"2919, 2925",GREAT!,range
2948,"2948, 2951",you,affected-emoter
2945,"2945, 2986",if you want to have a private discussion.,process
2945,"2945, 2986",if you want to have a private discussion.,desiderative
2938,"2938, 2944",xxxcom,location
2957,"2957, 2986",to have a private discussion.,created-phenomenon
2957,"2957, 2964",to have,main
2926,"2926, 2986",My email is xxxcom if you want to have a private discussion.,process
2926,"2926, 2986",My email is xxxcom if you want to have a private discussion.,locational
2965,"2965, 2986",a private discussion.,affected
2965,"2965, 2986",a private discussion.,affected-possessed
2965,"2965, 2986",a private discussion.,possessed
2926,"2926, 2934",My email,affected-carrier
2926,"2926, 2934",My email,agent-carrier
2957,"2957, 2986",to have a private discussion.,process
2957,"2957, 2986",to have a private discussion.,relational
2957,"2957, 2986",to have a private discussion.,possessive
3008,"3008, 3028",I'm new to this site,process
3008,"3008, 3028",I'm new to this site,directional
3110,"3110, 3119",you guys!,created-phenomenon
3110,"3110, 3119",you guys!,affected-possessed
3016,"3016, 3028",to this site,destination
3016,"3016, 3028",to this site,affected-destination
3012,"3012, 3015",new,destination
3012,"3012, 3015",new,affected-destination
3035,"3035, 3040",never,main
3102,"3102, 3119",I found you guys!,process
3102,"3102, 3119",I found you guys!,two-role-cognition
3102,"3102, 3119",I found you guys!,two-role-perception
3091,"3091, 3093",'m,main
3102,"3102, 3103",I,cognizant
3102,"3102, 3103",I,affected-perceiver
3102,"3102, 3103",I,agent-cognizant
3102,"3102, 3103",I,affected-cognizant
3102,"3102, 3103",I,affected-carrier
3102,"3102, 3103",I,affected
3102,"3102, 3103",I,agent-perceiver
3102,"3102, 3103",I,carrier
3102,"3102, 3103",I,perceiver
3008,"3008, 3009",I,agent
3008,"3008, 3009",I,agent-perceiver
3008,"3008, 3009",I,perceiver
3120,"3120, 3138",So here's my story,process
3120,"3120, 3138",So here's my story,directional
3182,"3182, 3183",I,agent
3182,"3182, 3183",I,affected-carrier
3182,"3182, 3183",I,affected
3182,"3182, 3183",I,agent-carrier
3182,"3182, 3183",I,agent-perceiver
3182,"3182, 3183",I,perceiver
3241,"3241, 3290",disgusting so I decided to do something about it.,affected-emoter
3241,"3241, 3290",disgusting so I decided to do something about it.,affected-path
3241,"3241, 3290",disgusting so I decided to do something about it.,affected-perceiver
3241,"3241, 3290",disgusting so I decided to do something about it.,affected-cognizant
3241,"3241, 3290",disgusting so I decided to do something about it.,affected-carrier
3241,"3241, 3290",disgusting so I decided to do something about it.,affected-destination
3241,"3241, 3290",disgusting so I decided to do something about it.,affected
3241,"3241, 3290",disgusting so I decided to do something about it.,affected-possessed
3241,"3241, 3290",disgusting so I decided to do something about it.,affected-source
3271,"3271, 3280",something,manner
